cv_id,model,auc,precision,recall,f1,accuracy,ece
43,biobert,0.8801081805334288,0.7647442163571195,0.7802526595744681,0.7724206022708573,0.8104180945853324,0.04331883884279488
43,biobert_cal,0.8797386271707142,0.7797012898845893,0.7636303191489362,0.7715821296607323,0.8135709389993147,0.01282786130656934
43,biomistral_paper,0.8711387470283738,0.7985529322162985,0.6971409574468085,0.744408945686901,0.8026045236463331,0.04739184448731037
43,biomistral_paper_cal,0.8708670588096621,0.7507936507936508,0.7862367021276596,0.7681065280935369,0.8042494859492804,0.011075444749678637
43,biomistral_r128,0.8119663557936165,0.70828025477707,0.7393617021276596,0.7234873129473,0.7669636737491432,0.02855138341558515
43,biomistral_r128_cal,0.8120786060281205,0.7140071498212545,0.7303856382978723,0.7221035332785538,0.7681973954763537,0.013078321066677062
43,biomistral_r64,0.7987983757798194,0.6794446121340175,0.7483377659574468,0.7122290776775827,0.7506511309115833,0.0795657714500746
43,biomistral_r64_cal,0.7993619533820705,0.6794446121340175,0.7483377659574468,0.7122290776775827,0.7506511309115833,0.010043131966797776
43,gemma3_12b_paper,0.8862895431016087,0.815648854961832,0.710438829787234,0.7594171997157072,0.8143934201507882,0.05142864003472961
43,gemma3_12b_paper_cal,0.885304028693874,0.80306905370844,0.730718085106383,0.7651871192341166,0.8150788211103496,0.01572026186803409
43,gemma3_paper,0.8756643507834175,0.7892964071856288,0.7011303191489362,0.7426056338028169,0.7995887594242632,0.039077092057222124
43,gemma3_paper_cal,0.8751141889259463,0.7756029360363509,0.7376994680851063,0.7561765207019935,0.8038382453735435,0.014773869622488844
43,gemma3_r128,0.8934696419531587,0.7932979429329794,0.7948803191489362,0.7940883427432747,0.8300205620287868,0.03520601978306851
43,gemma3_r128_cal,0.8933941493083989,0.796916890080429,0.7905585106382979,0.7937249666221629,0.8305688827964359,0.012573625010378234
43,gemma3_r64,0.8830861656839828,0.8259303721488596,0.6861702127659575,0.7495914290902488,0.8109664153529815,0.05599691623643732
43,gemma3_r64_cal,0.8826884625215272,0.7865707434052758,0.7632978723404256,0.7747595748270626,0.8169979437971213,0.011841169385068613
43,gemma4_12b_paper,0.8775442611011022,0.820215410107705,0.6582446808510638,0.7303578015492438,0.7995887594242632,0.061558148089903335
43,gemma4_12b_paper_cal,0.87736283835594,0.7915605674790833,0.723404255319149,0.7559492791384401,0.8074023303632625,0.009161464892160753
43,med_llama_paper,0.8672100663683874,0.7824314306893996,0.7017952127659575,0.7399228881878724,0.7965729952021933,0.020249272757602594
43,med_llama_paper_cal,0.866648272362263,0.7552188552188552,0.7456781914893617,0.750418200066912,0.7954763536668952,0.009489566964075206
43,med_llama_r128,0.8860435619314206,0.7931648273406906,0.7406914893617021,0.7660305999656181,0.8134338588074024,0.024934740657919643
43,med_llama_r128_cal,0.8851430397565129,0.7683284457478006,0.7839095744680851,0.776040809610005,0.8134338588074024,0.01960689780860713
43,med_llama_r64,0.8386498844229711,0.7153307888040712,0.7476728723404256,0.7311443433029909,0.7732693625771077,0.03145133677051024
43,med_llama_r64_cal,0.8379827419238767,0.7155555555555555,0.7493351063829787,0.7320558622929523,0.7738176833447566,0.014947830707912817
43,medgemma_paper,0.8824696230315302,0.768172888015717,0.7799202127659575,0.7740019795447047,0.8122001370801919,0.050418776112570354
43,medgemma_paper_cal,0.8819859582905272,0.7707027383701749,0.776595744680851,0.7736380195396589,0.8126113776559287,0.011157462310338926
43,medgemma_r128,0.8957275971020751,0.8312788906009245,0.7174202127659575,0.7701641684511064,0.8234407128169979,0.051705084048411974
43,medgemma_r128_cal,0.8957533429244277,0.8118393234672304,0.7659574468085106,0.7882312692439275,0.8302947224126114,0.013515805294799494
43,medgemma_r64,0.8885605650308454,0.8205128205128205,0.6914893617021277,0.7504961212339888,0.8104180945853324,0.04763828691536242
43,medgemma_r64_cal,0.8883093881675924,0.7683941138835573,0.7985372340425532,0.7831757417671992,0.8176833447566827,0.011258325978963838
43,mediphi_4b_paper,0.8731480456129118,0.7476099426386233,0.7799202127659575,0.7634233647901074,0.8006854009595613,0.027612615939684986
