model,auc,precision,recall,f1,accuracy,ece
medgemma_paper_cal,0.9744886216204248,0.9204059829059829,0.9006795608991114,0.9104359313077939,0.9368950111690245,0.014767916031706555
medgemma_r128,0.9780423108909129,0.9346512904997254,0.8897020386826974,0.9116229244777718,0.9385703648548027,0.014347113432273293
medgemma_r128_cal,0.9777470138960359,0.9465992130410343,0.880292733925771,0.9122426868905742,0.939687267311988,0.013213258056277802
medgemma_r64,0.978390274724436,0.9165781083953242,0.9017250392054365,0.9090909090909091,0.9357781087118392,0.018906206700117476
medgemma_r64_cal,0.9783104055014102,0.9291938997821351,0.8917929952953476,0.9101093624966657,0.9372673119880863,0.01275363895425052
mediphi_4b_paper,0.97426306851661,0.9185303514376997,0.9017250392054365,0.9100501187021894,0.9365227103499628,0.027738242003368444
mediphi_4b_paper_cal,0.9740664557272882,0.9316702819956616,0.8980658651332984,0.9145594889539527,0.9402457185405808,0.010770406129001674
modernbert,0.9820087963443622,0.9256721138639958,0.9179299529534762,0.9217847769028872,0.9445271779597915,0.02431533514836929
modernbert_cal,0.9817629170144417,0.9524861878453039,0.9012023000522739,0.9261348374966425,0.9488086373790022,0.011884848983315242
phi4_14b_paper,0.9777702114849373,0.9387096774193548,0.9127025614218505,0.9255234561357011,0.9476917349218168,0.02198266804423946
phi4_14b_paper_cal,0.9773362578919029,0.943058568329718,0.9090433873497125,0.9257386212403513,0.9480640357408786,0.010580577256571862
pubmedbert,0.9745405328372826,0.9297587131367292,0.9064296915838996,0.9179460031762837,0.9422933730454207,0.019346583505283153
pubmedbert_cal,0.9735621537457607,0.9270888770622672,0.9106116048092002,0.9187763713080169,0.9426656738644825,0.01124447943034067
qwen4b_paper,0.9758108086256342,0.9458100558659218,0.8849973863042342,0.9143937348096138,0.9409903201787044,0.02277760311676224
qwen4b_paper_cal,0.975376779470421,0.9316332067281606,0.8975431259801359,0.9142705005324814,0.9400595681310498,0.011830458160593938
qwen4b_r128,0.9784281313760311,0.9136765470618825,0.9184526921066388,0.916058394160584,0.9400595681310498,0.03156301860202401
qwen4b_r128_cal,0.9777663578138168,0.9539584503088153,0.8881338212232096,0.9198700595560368,0.9448994787788533,0.00836338559242948
qwen4b_r64,0.9818266914933762,0.9335812964930924,0.9184526921066388,0.9259552042160738,0.9476917349218168,0.022700723791987856
qwen4b_r64_cal,0.9811955206135891,0.9165378670788253,0.9299529534762153,0.9231966787752984,0.9448994787788533,0.01315385047067992
qwen9b_paper,0.9791164272630154,0.9279913373037358,0.8959749085206482,0.9117021276595745,0.9381980640357409,0.024814492320295412
qwen9b_paper_cal,0.9788472747820143,0.9405225125069483,0.8844746471510716,0.9116379310344828,0.9389426656738645,0.008567589456606866
qwen9b_r128,0.98119287593733,0.9324827219564061,0.9168844746471511,0.9246178176067475,0.9467609828741623,0.02324787467115797
qwen9b_r128_cal,0.9809912760442049,0.9437772925764192,0.9038159958180868,0.9233644859813084,0.9465748324646315,0.008582669566190295
qwen9b_r64,0.9783914837192973,0.9195160441872698,0.9137480397281756,0.9166229680125852,0.9408041697691735,0.01776578928835821
qwen9b_r64_cal,0.9774344887243849,0.9320282762370854,0.8959749085206482,0.9136460554371002,0.939687267311988,0.009633161127699569
xgb,0.9775751099391922,0.9566441441441441,0.8881338212232096,0.9211168338303063,0.9458302308265079,0.010324050828061069
xgb_cal,0.9772906938980669,0.9566441441441441,0.8881338212232096,0.9211168338303063,0.9458302308265079,0.005470639406713011
