,albert,albert_cal,biobert,biobert_cal,biomistral_paper,biomistral_paper_cal,biomistral_r128,biomistral_r128_cal,biomistral_r64,biomistral_r64_cal,gemma3_12b_paper,gemma3_12b_paper_cal,gemma3_paper,gemma3_paper_cal,gemma3_r128,gemma3_r128_cal,gemma3_r64,gemma3_r64_cal,gemma4_12b_paper,gemma4_12b_paper_cal,gemma4_31b_paper,gemma4_31b_paper_cal,med_llama_paper,med_llama_paper_cal,med_llama_r128,med_llama_r128_cal,med_llama_r64,med_llama_r64_cal,medgemma_paper,medgemma_paper_cal,medgemma_r128,medgemma_r128_cal,medgemma_r64,medgemma_r64_cal,mediphi_4b_paper,mediphi_4b_paper_cal,modernbert,modernbert_cal,phi4_14b_paper,phi4_14b_paper_cal,pubmedbert,pubmedbert_cal,qwen4b_paper,qwen4b_paper_cal,qwen4b_r128,qwen4b_r128_cal,qwen4b_r64,qwen4b_r64_cal,qwen9b_paper,qwen9b_paper_cal,qwen9b_r128,qwen9b_r128_cal,qwen9b_r64,qwen9b_r64_cal,xgb,xgb_cal
qwen4b_r64,0.37522528316555936,0.3611080762384773,0.9163979866616535,0.7035468971436439,0.9492662642612549,0.43546716269260877,0.6078430513420563,0.03920566094108158,0.001729874367497497,0.0032575318421231847,0.8288847229761206,0.8125914112490603,0.7949349043594907,0.6717866786286872,0.8881289765468848,0.8717676159306795,0.9312891668727811,0.868247144735522,0.9292021575818581,0.6197977891527267,0.944234875778319,0.7147786589188745,0.9766565559423991,0.7441068341078183,0.5243380966651325,0.41636659261739806,0.7362313550602146,0.4114217003071611,0.5693561377476855,0.5523074097290739,0.8852099952831791,0.7054221711316246,0.8469113261509127,0.6464722679184416,0.5928918456550106,0.3109666873503505,0.9331226456249282,0.9095556461382431,0.84420883797541,0.7211325474883614,0.9376760600126972,0.8905165472812233,0.6030334897455846,0.3777768149749976,0.8616760855754544,0.6924436256887949,1.0,0.7838123540683615,0.5929938946638826,0.16936747183851297,0.9451766510148674,0.8904030535499888,0.7857563733140999,0.8124138346867638,0.6216324009867052,0.4440754522028063
qwen4b_r64_cal,0.2297856863313903,0.24075029725555075,0.897204222651525,0.623126009067535,0.8546460665968427,0.27237673737405876,0.45266572060494525,0.004743218978552677,0.004195700833941496,0.0014772730383560972,0.695292854964633,0.7111566362170094,0.6814911505710826,0.5351044904727456,0.811367213348346,0.7522687324581798,0.9133275227772922,0.8380691884296149,0.8878978828801258,0.4022086460807962,0.9563901409539098,0.6194047675081054,0.8641157811461496,0.5636676387964378,0.3938732341826455,0.2807961850381888,0.4963550476769687,0.19613477710266325,0.4237016078691349,0.29486115019263304,0.8238296520620914,0.5574246620126775,0.7591482633727329,0.45148471606360374,0.43138284134890403,0.16417641781634806,0.9232049834747731,0.8377194479547917,0.7815592604947417,0.5866918530201803,0.8577821630499771,0.8239092169934825,0.4552741636333316,0.16486504356209508,0.8371969765557492,0.5766767977008698,0.21618764593163853,1.0,0.4302480436297368,0.052065762580473574,0.9251730442280981,0.8032303445829376,0.6845970181235064,0.6523983639912565,0.4464033200257662,0.33297613925830283
qwen9b_paper,0.10283052645758262,0.18140085085736224,0.9872175633285756,0.8018491647672363,0.8446197536388387,0.256672388861344,0.5579355525863692,0.09555697809139807,0.00550010966174086,0.0023858346709120237,0.6788309702209723,0.806030713416596,0.9321581213541215,0.6738000414053251,0.9277985348567166,0.859016195729737,0.9869143563285817,0.9190085992184652,0.8650954616660308,0.47446148291920553,0.9564292106940361,0.907702316849236,0.8053307238183913,0.6376030788957019,0.4246161145773999,0.26411305355627224,0.5692554880392554,0.18223251267242235,0.47196069669745877,0.3297955701920434,0.9371452490520137,0.6434830496334227,0.8058987327137545,0.5152969444000024,0.499780605234875,0.2845697182166569,0.9962496784541421,0.916055981267472,0.9471378616938434,0.7986417252380207,0.9017219602834431,0.8577140062861657,0.5190151045071558,0.19860578061508005,0.88242612119995,0.6887953955262094,0.40700610533611736,0.5697519563702632,1.0,0.01670897206923061,0.9741765957146592,0.927594150393959,0.7206583353846381,0.7534516637490383,0.5034287822052101,0.38905789171518057
qwen9b_paper_cal,0.8314009870176233,0.7651415278842366,0.99937062825636,0.9858993133199583,0.98187663544178,0.92069695104473,0.9656314173406639,0.500944842224864,0.012718708601356377,0.013372608069550984,0.9455621786779216,0.9906998939013476,0.9920242379965555,0.9879650479781645,0.9786713618151892,0.9873721496103929,0.9997218572131393,0.9996057891948289,0.9927858592739648,0.9597941712443291,0.9993305245531122,0.9819905324899937,0.968506468202568,0.9541236308600344,0.9130873282895215,0.8458819661550985,0.9577156512154469,0.9957140430456656,0.9912445778359257,0.9812114343861543,0.9929222010948857,0.9532837069530429,0.9891376279682002,0.9379720228078987,0.9926926687621438,0.8564216325152552,0.9958449308719246,0.9955232448833421,0.9948799730010975,0.9977664351517256,0.9943980681149158,0.9970014629391271,0.9416850835992211,0.973883422883948,0.9969504670716373,0.9917291526054373,0.830632528161487,0.9479342374195264,0.9832910279307694,1.0,0.9989921764854239,0.9953176309253841,0.9620692544368681,0.9808975773429189,0.9053183849450089,0.757191940484464
qwen9b_r128,0.02015521284169497,0.03544596320509008,0.752228938891347,0.12809672515092208,0.4456942977877203,0.0006689877719754378,0.05748280802350947,0.007889359334083967,0.0005002210631881443,0.0014707005443416188,0.26344959230677367,0.16018533108447963,0.042369266090289015,0.037434207394619445,0.4169060114299783,0.0339709666888407,0.3877443587914706,0.06658502315963921,0.4643183687025436,0.0030128174016961218,0.6303230591797464,0.14192769475012668,0.4011547254594541,0.06458328180611173,0.04792373101252956,0.03151014960745824,0.05588988867365541,0.003047516188053878,0.0259241422702724,0.002838727723514345,0.4966724148620878,0.06907401891938592,0.28049072416787446,0.03776843791953155,0.04248997025184231,0.006873191865264472,0.6929975133935711,0.3196983557366663,0.03827838082492463,0.008700172887061375,0.2533521953555843,0.17583343660593564,0.09416073986361173,0.00025831262966169444,0.4364407660002465,0.08351820122155174,0.054823348985132636,0.0748269557719019,0.0258234042853408,0.0010078235145760672,1.0,0.061900363529958646,0.21866401600683472,0.08829660025593877,0.03233334610752003,0.06006213745790623
qwen9b_r128_cal,0.016287787138926424,0.0378406832165189,0.9303138168064486,0.3542190725526899,0.711206961250407,0.01184926221972804,0.09615654632886228,0.01389942301622249,0.00043183315936101696,0.0009086421888048202,0.4316577022229695,0.4524913370349184,0.12056584681236693,0.08677763593723253,0.7619701920207048,0.3266792329115742,0.9512032162677114,0.5340638516618604,0.7041937368372988,0.001300205506020502,0.8287508622352805,0.28220222167255593,0.6418523691982676,0.13001988348547788,0.1081835946719687,0.028828468491866266,0.09631721803894133,0.03164463695313191,0.11860982447281254,0.006502063124850355,0.8328390959246194,0.15440396456544336,0.540789357398781,0.0954040743392266,0.14555542560622925,0.017958605053527088,0.9173688390400068,0.8134852117855358,0.3684085087998641,0.12486400520582852,0.7823424953211462,0.4842121727004307,0.14000753228229634,0.011081798113311336,0.6671588886096792,0.2335258162046967,0.10959694645001117,0.19676965541706237,0.07240584960604102,0.004682369074615944,0.9380996364700414,1.0,0.36438032297106415,0.15254004765145812,0.09201124626078261,0.11922800213258933
qwen9b_r64,0.08949196022729766,0.0744748032322533,0.8285560269198713,0.499715392900306,0.7553117103209608,0.21888478812799583,0.2508935164097008,0.013980527560620848,0.006024396091010686,0.00020716840534451553,0.5464540747933453,0.5845744238060828,0.4868810827274237,0.3805576167908735,0.6981378147227211,0.5718581365093938,0.809262063432044,0.6351235908149024,0.7837295807118706,0.28162787744913165,0.8099013268302278,0.4645990581284192,0.6880309197057755,0.41814139519451476,0.2764957078619825,0.11069913676823384,0.2748936213644576,0.15800525609521965,0.30424586025397193,0.19368369881842717,0.7627201861538129,0.42933566714461147,0.6503110512601449,0.31884568216272013,0.2832641731600989,0.14788696834081438,0.819657243573548,0.7238211991424174,0.5697735084309684,0.3999259039292862,0.7281898262236797,0.6803788765583623,0.18058608193440562,0.14937885118526106,0.7244120408777014,0.4337545582862006,0.21424362668590013,0.3154029818764936,0.2793416646153619,0.03793074556313192,0.7813359839931653,0.6356196770289358,1.0,0.46789200344854676,0.3461057015002922,0.2830856541350004
qwen9b_r64_cal,0.030659416545271823,0.03418868092264582,0.9332460630999097,0.5202721650978701,0.8821713646612983,0.10797424723172422,0.23248439388359832,0.018318225350909878,0.0006683743793949315,0.0005829561046035714,0.5705240316207432,0.6821965287168948,0.5244469920831865,0.3056830916977198,0.831182995601131,0.6825550656941846,0.9470514839821002,0.7092466990829444,0.8384900006763687,0.12379804440689901,0.8670508961618955,0.4912151513867826,0.771708579002963,0.3410587728912803,0.1943886170090987,0.013757796386818844,0.11593386378798953,0.11869442464599211,0.26706490444215136,0.10208258107850887,0.9264133463840052,0.3833573026806415,0.7395840731698723,0.20382167793474415,0.2758655087048296,0.05033350775380374,0.9063181220796711,0.9111424264446493,0.6342799187953098,0.3942972112105567,0.9562775560071362,0.7988768897488423,0.1837622613908223,0.07487744578466204,0.7689598008848777,0.43185678883126455,0.18758616531323624,0.3476016360087435,0.24654833625096173,0.019102422657081064,0.9117033997440612,0.8474599523485419,0.5321079965514532,1.0,0.25229777426036093,0.2057447491584019
xgb,0.2598618227667967,0.25218318328812606,0.960367169794708,0.6859133365916549,0.9463451300426937,0.1802307000660488,0.5130277725912213,0.11014963532499444,3.695642511614139e-05,0.009269700003527892,0.7113532513387024,0.8826967467917487,0.7319353505035886,0.6295464428056605,0.9422272755798882,0.9344808556593881,0.9382995220062713,0.8499050493491647,0.894125941379854,0.4596917095038082,0.9264036400323996,0.6512091450272728,0.9342129860124173,0.7972983123943097,0.3960282384429028,0.2788581909230625,0.5757353165294433,0.2884893903790947,0.4753470009445797,0.4077653302929498,0.9545291020726316,0.7878940483501171,0.8500065450931628,0.5269044027035616,0.49642752843114457,0.15914522221577554,0.9372741227110233,0.9793432719059144,0.8048493041406216,0.632955655088167,0.9629396638277176,0.8259421757680435,0.5094852727718824,0.21622996700080566,0.8540818611242396,0.661498043447478,0.37836759901329475,0.5535966799742338,0.49657121779478985,0.09468161505499106,0.96766665389248,0.9079887537392174,0.6538942984997078,0.7477022257396391,1.0,0.19254414385347363
xgb_cal,0.43254313111275233,0.40978315363222495,0.9315350402724308,0.7322467504651072,0.9601931715527816,0.4862291094643316,0.6171620576354527,0.22567673537382993,0.00011487876511662165,0.024320035321590883,0.8004884146631419,0.875252837879702,0.7701910722360067,0.7111872333130376,0.9174641085248976,0.8958613756709447,0.9113532132413811,0.8535980438699857,0.9115798153455328,0.6645190817099158,0.9199325075537106,0.7043709075544704,0.9781773578234665,0.8348776770090895,0.5787762778728516,0.46700647655003724,0.7092846731663704,0.4687243950292176,0.6083929381742328,0.58256416352399,0.9240115275301525,0.8125749277311581,0.8713842546797024,0.7393642822441702,0.618295903968543,0.43283656844837215,0.9155347391347448,0.9450622080520144,0.8188204647052439,0.7124107486105824,0.9371056859855561,0.8452532046553819,0.6162808581663708,0.4487844563048444,0.8651276584600281,0.729674755806105,0.5559245477971937,0.6670238607416972,0.6109421082848194,0.24280805951553597,0.9399378625420938,0.8807719978674107,0.7169143458649996,0.7942552508415981,0.8074558561465264,1.0
