,albert,albert_cal,biobert,biobert_cal,biomistral_paper,biomistral_paper_cal,biomistral_r128,biomistral_r128_cal,biomistral_r64,biomistral_r64_cal,gemma3_12b_paper,gemma3_12b_paper_cal,gemma3_paper,gemma3_paper_cal,gemma3_r128,gemma3_r128_cal,gemma3_r64,gemma3_r64_cal,gemma4_12b_paper,gemma4_12b_paper_cal,gemma4_31b_paper,gemma4_31b_paper_cal,med_llama_paper,med_llama_paper_cal,med_llama_r128,med_llama_r128_cal,med_llama_r64,med_llama_r64_cal,medgemma_paper,medgemma_paper_cal,medgemma_r128,medgemma_r128_cal,medgemma_r64,medgemma_r64_cal,mediphi_4b_paper,mediphi_4b_paper_cal,modernbert,modernbert_cal,phi4_14b_paper,phi4_14b_paper_cal,pubmedbert,pubmedbert_cal,qwen4b_paper,qwen4b_paper_cal,qwen4b_r128,qwen4b_r128_cal,qwen4b_r64,qwen4b_r64_cal,qwen9b_paper,qwen9b_paper_cal,qwen9b_r128,qwen9b_r128_cal,qwen9b_r64,qwen9b_r64_cal,xgb,xgb_cal
gemma4_31b_paper,0.002882986472335425,0.01046686578968925,0.4656537875917859,0.9448936807335387,0.6508572589614199,0.6364866839929997,0.036377935437515885,0.002253001194431503,0.0013498838246543965,0.00016890291169879834,0.7019901180073771,0.7540012023701934,0.9410383243617609,0.7832904266426226,0.9881612528630405,0.849509730081038,0.6450034958255133,0.4734337823551906,0.7704033385103879,0.8511884836869631,1.0,0.60429355565232,0.3492061716756777,0.8099936128299177,0.49008184685065137,0.31344835091957146,0.019056713377630707,0.04691293986927403,0.47255126498649946,0.4651958398841365,0.739739332364123,0.930116920004971,0.7575505952386679,0.6049818489125112,0.3746603268690225,0.6477156919770037,0.8393484777731623,0.8789917217328639,0.8259179953423648,0.909816149308249,0.48650697969598045,0.9449987901977026,0.43327201953828276,0.45043392677271266,0.6621542473683724,0.7493455516743751,0.794257554954541,0.4735442164523893,0.5416461464260932,0.846966477537153,0.5542284543897991,0.7627834133081322,0.7249341250562171,0.4869290334142242,0.9923889664457034,0.9688158312085331
gemma4_31b_paper_cal,0.019488749033529484,0.055077743375519184,0.3564097919634972,0.9208672224458139,0.708106951414748,0.5110446420127206,0.031765841139698825,0.00044042872498584185,0.0015855736491006134,0.0004247730640796199,0.7896966334854467,0.8622997089820685,0.9859622262232254,0.7540311288346421,0.9962789689549114,0.931172259593074,0.6750534080107151,0.3265005035469495,0.8459223837032255,0.9317027611300622,0.39570644434768,1.0,0.21947913220676063,0.6036085991079578,0.42610300776007004,0.22073598178028941,0.017295412713000835,0.0429805947191515,0.3594866831198288,0.25328495793887473,0.8021453138768602,0.982021241233944,0.8632094499475214,0.5059777661659125,0.31863120854178195,0.5360468482688066,0.890830819433349,0.9473662467022246,0.8812988786425475,0.7180243546923912,0.38716302232297806,0.9672411239895843,0.3148316495844111,0.3688329417843892,0.6215328239589497,0.7517047582454935,0.7464059067104605,0.420400788778434,0.43513768385500273,0.6032813580086496,0.47946781768327884,0.7054670969743124,0.6562973990983785,0.3993935744486957,0.997347889212949,0.9695698627711479
med_llama_paper,0.09965876880856339,0.20469014374006933,0.63324720182564,0.9181611938891563,0.8862868807884856,0.7087400750698123,0.11009570756271292,0.01925153626710019,0.014826122652312645,0.004950483691095631,0.9008124638984238,0.853034544203275,0.9417918134398688,0.7768890367111465,0.9674263032056003,0.8742751646831559,0.8198286454472887,0.6224154909928105,0.8970035620623531,0.9226490787079518,0.6507938283243223,0.7805208677932394,1.0,0.7923092043361316,0.5927936395901258,0.46577198850054824,0.03006109470688778,0.04885388603563734,0.6060381366967095,0.6473889226711131,0.859671891700925,0.9870036055917486,0.9458733516987903,0.7543687788361391,0.6179213154438004,0.721263503282016,0.999490582064892,0.9307092521167519,0.8994168870620878,0.790484330977213,0.6717523600012479,0.9512258845115615,0.6140929965056945,0.6270766468796192,0.7308037775916346,0.7934908689176245,0.7611658519117215,0.560294682686646,0.7335071192207175,0.7634670076296208,0.6790008872774917,0.7555242379119325,0.7288294739478532,0.6193944055504961,0.9772229340473112,0.9544556509607566
med_llama_paper_cal,0.010131204169517405,0.023917663723251326,0.2538867072018477,0.9147294013315983,0.5269743467527581,0.4035387917536293,0.03680310151218247,0.0021957580811714505,0.002958691740590269,0.0005983708425418843,0.6211480791490257,0.6673656929247143,0.9295053031583236,0.67196849991746,0.9664580722642405,0.7748934770353297,0.5651503920694106,0.35378235335924035,0.7226497755241985,0.8281442161942731,0.19000638717008234,0.39639140089204217,0.2076907956638684,1.0,0.4082618736161969,0.24169773409948914,0.0032806236148400503,0.015702934005380143,0.33876507564348346,0.29295905950227485,0.6892371956025592,0.9373672745530159,0.6896324828373005,0.3603830596906299,0.061737351740075,0.4064420714295268,0.8049942079458527,0.8387521847673324,0.7924811920265925,0.7499236265271934,0.3797375565046992,0.8816545962653106,0.2089928254481872,0.2565964249658037,0.5424093860163551,0.6706885446392727,0.6886936165342161,0.40369740355472583,0.3909127948398662,0.49912067636085133,0.3715750969499442,0.5669063742009146,0.5834730695190018,0.3588373235556971,0.9938658282693821,0.9704478348806918
med_llama_r128,0.05684355512581396,0.13352720399846896,0.49099092809927347,0.8744499050192192,0.630709420386357,0.5658886332272706,0.06112404131340332,0.011777071573590314,0.001128866908058579,0.0029178296656032776,0.7040861705985391,0.7576889289004876,0.8396117326967041,0.7820166036916633,0.9215977700441064,0.8577232228242861,0.6828766686620082,0.4813725264156161,0.7889302453149547,0.7526316548784542,0.5099181531493486,0.57389699223993,0.40720636040987424,0.5917381263838031,1.0,0.2323849812817289,0.10713587940838731,0.1545347119872187,0.49019340858144533,0.49167007941813,0.7701760144030926,0.8514997078991003,0.7763759746556881,0.5588493783167565,0.4671148424454219,0.5692325101419318,0.7583118247180902,0.92983944904278,0.7100347595212837,0.65554583956191,0.4964521554379022,0.7809839873004936,0.4834695718059864,0.496976122016773,0.636422743404295,0.762462001329333,0.795483138167214,0.4595548831000409,0.543945310639768,0.598772811634434,0.5332726746570854,0.6896554861519899,0.6519905174921201,0.5015694699412848,0.9394775831936524,0.9115907403090563
med_llama_r128_cal,0.054992771414125285,0.1457538205629091,0.6962208138812098,0.9609836698765039,0.7971754392988007,0.7444512916447958,0.05647709657681421,0.0050680494513611896,0.0011464519028541176,0.0034937196102566848,0.837437052878061,0.928990903242455,0.9561546425285699,0.990271731835634,0.9714869363979902,0.9847405183731661,0.821165247106574,0.7886811659274292,0.9114181854300691,0.9055962503502392,0.6865516490804285,0.7792640182197106,0.5342280114994518,0.7583022659005109,0.7676150187182711,1.0,0.10622099327342027,0.16751525674809176,0.8954219923171766,0.7535945009734681,0.8947349134435606,0.9327055476644667,0.8661625050382804,0.7469862985011557,0.6005838725440553,0.7670400584866165,0.8463645545943828,0.9786149683223572,0.8762413560543791,0.8447451619759979,0.661327783797631,0.887566259769156,0.7188686650551377,0.7141659747263653,0.8887363585370454,0.9600502754019321,0.9430090810806886,0.7621797466646585,0.7036965275054674,0.7855424560426156,0.6764836351549259,0.9094392375629164,0.8878799535117745,0.7814419164878967,0.9890293879201857,0.9811877663360331
med_llama_r64,0.5373211480674798,0.7690316922832483,0.9926854423659444,0.9942694788628827,0.9868090007451299,0.9876800489660428,0.4365839847320593,0.2272990802046737,0.10187246037544062,0.06225704261472431,0.9808210939763733,0.9838906989385631,0.9963182192192973,0.977285509151277,0.9927236866775382,0.9859919445487334,0.9669860434030424,0.9405637338713794,0.9872443180228168,0.9971904245508563,0.9809432866223693,0.9827045872869992,0.9699389052931122,0.99671937638516,0.8928641205916127,0.8937790067265797,1.0,0.6125701221237527,0.9515728937513908,0.9655199344526645,0.9776698575573705,0.9974747570758742,0.979502547784774,0.9976116252344455,0.9969857007465597,0.9965694848291268,0.9934681046080873,0.9875691615502307,0.9977699033592091,0.9941532782382342,0.9581661965103359,0.9909536477915671,0.983450164755269,0.9712241185255692,0.9863287736913066,0.9823804375470663,0.9502968960588141,0.8694738339241908,0.9555084284509267,0.9944024878365747,0.9985747242816557,0.9711135045655778,0.9781489424459451,0.9575482587580194,0.9984590377228467,0.9983226754177366
med_llama_r64_cal,0.4981548534295791,0.6963448304136469,0.959854679947404,0.9784730161006229,0.9670819694419196,0.9567242253883959,0.4160755206404234,0.2451421293618441,0.12828055086267687,0.08970476701843233,0.9634644075853898,0.9620491858318672,0.9843494606973087,0.9452016157016956,0.9843777076813418,0.9640377855683088,0.9420871234032762,0.8969665561235973,0.9686197467353744,0.9866923119954059,0.953087060130726,0.9570194052808485,0.9511461139643627,0.9842970659946199,0.8454652880127813,0.8324847432519082,0.3874298778762473,1.0,0.9054296122281835,0.9246478451205254,0.9590733969571477,0.994318179789781,0.9624909828237656,0.9804062495595971,0.9879027556828418,0.9788170737524858,0.9859577839034274,0.9683256185491206,0.9881441491452315,0.9778618939502335,0.9266466167172657,0.9811574947244109,0.9481721549628093,0.9305582185542475,0.9559095366607088,0.9525420364312575,0.9226207742568083,0.8227933436724257,0.9253557385055622,0.9756409562125757,0.9830772593234277,0.9420056955550111,0.9523412676878689,0.9059307640613116,0.9928310357505223,0.9903944647683999
medgemma_paper,0.01485853284229477,0.04537391139703395,0.49475507768002935,0.9430419725667442,0.6884732071360827,0.6071764890298161,0.023284777592930128,0.0003146724981005766,0.0003864369380424115,0.0008915400920509464,0.7567143636566674,0.8850377527843729,0.957774741965281,0.9634969141745877,0.9831832336464588,0.9842350921441222,0.7092256764866999,0.4931539302209891,0.8484561999691973,0.8790101488109778,0.5274487350135005,0.6405133168801712,0.3939618633032905,0.6612349243565165,0.5098065914185547,0.10457800768282344,0.04842710624860924,0.09457038777181648,1.0,0.5023704549192096,0.8258994440088224,0.930256833933622,0.8030507938054015,0.611626523064789,0.4568280239725948,0.644654993385476,0.8027709472087812,0.9557394487178036,0.8377780697780348,0.7948076212839157,0.5033972778590969,0.8754107154077684,0.4740105454470547,0.5075782041599756,0.7709815416557024,0.8808870387519783,0.899656451100576,0.47613705554222874,0.5579783403956196,0.6867222526290352,0.5555712002336882,0.909086341120346,0.8410640083693548,0.5146999023807862,0.9948031921798781,0.9780846430105665
medgemma_paper_cal,0.015202387212736701,0.0504746256493972,0.49246571920526505,0.9675744365163791,0.7520186990398536,0.6428340862219368,0.039760002947032635,0.0007989643132106927,0.0005054655126056629,9.204670433349271e-05,0.7981013309729617,0.8809841387126282,0.986182191588835,0.8686167446122292,0.9953369961158187,0.9679160033735682,0.7286731428257626,0.48891975925343,0.8651496834396337,0.9116777975563273,0.5348041601158635,0.7467150420611253,0.35261107732888686,0.7070409404977251,0.50832992058187,0.24640549902653186,0.034480065547335514,0.07535215487947455,0.4976295450807904,1.0,0.818613459662096,0.954005995617273,0.8672096753587132,0.6370752065074656,0.44371960162855106,0.6482961686268705,0.8852216378749671,0.9750963246437993,0.867880605050134,0.8051111904962204,0.5028176654984071,0.9514395148243399,0.4743046309116181,0.5085584106354526,0.7209078861216944,0.8326220440836278,0.8200597495429034,0.48180911741453447,0.6022066832054429,0.7318423927799746,0.5631465816414771,0.8747070517552921,0.7434208412046199,0.5149781137200695,0.9971525443656882,0.9804837182170292
medgemma_r128,0.047633306003036724,0.08521548704572302,0.1686376493414139,0.6383863242101877,0.19670388981245712,0.29813060472446806,0.03183818526169113,0.003982997158884838,0.006677893128570478,0.005829441823829606,0.2570955247084099,0.3009110263555339,0.5833781576336667,0.417916405101298,0.750719270698962,0.5005310081534455,0.12743690631794102,0.14591809094178831,0.5002321645972617,0.45566690456904047,0.26026066763587696,0.19785468612313983,0.14032810829907505,0.31076280439744075,0.22982398559690742,0.1052650865564394,0.02233014244262954,0.04092660304285234,0.17410055599117757,0.18138654033790402,1.0,0.7984322191182907,0.4304249155410831,0.22520627444647434,0.2170777326282589,0.2600911029984052,0.5170653667871583,0.693569917277332,0.39472639881197025,0.37181916014213323,0.03638680205776701,0.5080339008474635,0.180437091979189,0.24236318056030282,0.2672617691978141,0.4151730924263892,0.5055347060230908,0.22899386780778885,0.2528426450974639,0.3096326581846127,0.28682592910729443,0.32435029156055917,0.33984149011969755,0.20218569233197137,0.8666647214128852,0.809737326531099
medgemma_r128_cal,0.014421062381327232,0.027909074262208455,0.040020194733160985,0.4277839258488597,0.012593952783268358,0.11366223723832813,0.013933692297072087,0.000780270212181633,0.003084612618700855,0.001449945002331532,0.03807884160547759,0.07797589258215165,0.2239228670892388,0.2230698679012375,0.5696616750478765,0.2010011135853541,0.08734036519864108,0.05755239846786708,0.18812472731229868,0.06604311711625266,0.06988307999502896,0.017978758766056036,0.0129963944082514,0.06263272544698406,0.14850029210089966,0.06729445233553333,0.0025252429241258145,0.005681820210219013,0.06974316606637798,0.04599400438272705,0.20156778088170935,1.0,0.12358414186651101,0.03072149223857612,0.028524638039900574,0.053130844439734926,0.1837905831714638,0.37901149120479727,0.0408833959600734,0.12149166326949545,0.023907769130912193,0.16470767229658012,0.03797204131073173,0.08135112012988788,0.10935355214098075,0.2201242663766677,0.33672966636314394,0.1653483845485494,0.07140281946765326,0.07981591953459177,0.1024795184827485,0.11386046017582585,0.1356160897488563,0.09848036201083643,0.7667682475515019,0.6366468599164536
medgemma_r64,0.03635592284518874,0.07498614376270984,0.19002884338815196,0.6968516684888006,0.10581984087146168,0.2922168943245814,0.03632807973034946,0.0032064524211461443,0.00386308211709141,0.0019263305447989598,0.210959512157205,0.4034778517651638,0.6632799353976088,0.4644710455228789,0.852013552772841,0.5671399364932282,0.21023264999791447,0.11043792644127981,0.5825847668283595,0.5223916429164887,0.24244940476133214,0.13679055005247864,0.05412664830120972,0.3103675171626995,0.22362402534431192,0.1338374949617196,0.02049745221522603,0.03750901717623445,0.19694920619459855,0.13279032464128682,0.5695750844589169,0.876415858133489,1.0,0.23508883695128457,0.19508676797232283,0.2898213384918329,0.6145351991510231,0.783541008117874,0.45090410041641116,0.3988483722775944,0.02454579352802111,0.5760494874795452,0.19662543642299557,0.22320351600718713,0.34316765603809407,0.4761608387621459,0.5360102937221719,0.2682762136382808,0.1573527490329537,0.315138936620299,0.29922891210194624,0.3394626684352502,0.3891331789197422,0.20336097591081292,0.9064172508404629,0.8336773465636581
medgemma_r64_cal,0.026024086047255035,0.055162122236779965,0.1704117269834653,0.9571172296252052,0.6322220035694472,0.5094625449130276,0.04940245167502366,0.00266976825746279,0.004384532905175931,0.0014165558563793423,0.7079676068585581,0.7791198286905386,0.9897044920119527,0.7549067043223808,0.9575697039430826,0.8726190751070593,0.6350200243893609,0.3977178845882403,0.8392358231122514,0.9765806108222816,0.39501815108748883,0.4940222338340875,0.24563122116386094,0.6396169403093701,0.4411506216832435,0.2530137014988443,0.002388374765554535,0.0195937504404029,0.38837347693521096,0.36292479349253437,0.7747937255535257,0.9692785077614239,0.7649111630487154,1.0,0.25778053063068795,0.566818263194965,0.8574840549262505,0.9191775443087133,0.9668674549101325,0.770222483921033,0.4047234302891243,0.8626525709807115,0.2808493783629611,0.37221847306016675,0.657612580013517,0.7822254463326654,0.7137633500679348,0.4313681039880246,0.4601071962710114,0.6392005512853314,0.45578487687198943,0.6287958324184616,0.6500735004097871,0.3947813207520472,0.9989991364246374,0.995711598505593
mediphi_4b_paper,0.034018988488781265,0.08511760693686388,0.5609361959141682,0.9310062047064486,0.7334837795037292,0.6920675607088522,0.06681456100851824,0.007982843340158752,0.008262846251830935,0.002263052188256287,0.7639002926580867,0.7894272808223871,0.9460017259313913,0.7693186945682208,0.9714221234592321,0.8457743190979652,0.6949596107977414,0.5379227647196667,0.8174246333659776,0.9128919395734055,0.6253396731309775,0.681368791458218,0.38207868455619964,0.938262648259925,0.5328851575545781,0.3994161274559447,0.0030142992534403223,0.012097244317158196,0.5431719760274052,0.5562803983714489,0.7829222673717411,0.9714753619600994,0.8049132320276772,0.742219469369312,1.0,0.7555223057469792,0.9168583445319445,0.8825920689897061,0.9082028806995466,0.8787765548054149,0.542299558671332,0.9449091466140895,0.5509358294790558,0.5678049872206566,0.7080201801862659,0.7694166895826233,0.7618021978778732,0.5145492312440687,0.6051857746645795,0.8438391847050434,0.6730720759142204,0.7319759819182985,0.735394082745088,0.549255498707881,0.9894505342452404,0.9713413212829373
mediphi_4b_paper_cal,0.0159586121382298,0.03204549002065893,0.21140170955448812,0.9341360536116552,0.573326650945011,0.4773340529583634,0.03528774580781058,0.0016798871870911114,0.0036225907461793216,0.001591856485280041,0.6576119768496178,0.7345806895693887,0.9612872343339431,0.7551669608634639,0.9542183583603385,0.8456888775593583,0.5996984347174651,0.38571881378028294,0.7784906397037343,0.9118240331618864,0.35228430802299626,0.46395315173119345,0.27873649671798395,0.5935579285704732,0.43076748985806823,0.2329599415133835,0.0034305151708732273,0.021182926247514167,0.35534500661452395,0.35170383137312955,0.7399088970015948,0.9468691555602651,0.7101786615081671,0.433181736805035,0.2444776942530208,1.0,0.7826420287179662,0.8743062908638146,0.9022088565682453,0.8566772129645619,0.40502422089821843,0.8316689149644452,0.15581211034834397,0.3412022640070309,0.635709405060721,0.7582597226207777,0.7259700000169765,0.41730043594021327,0.4467294717697413,0.6080508610061335,0.42757232690706126,0.6149861757107933,0.6704769342315842,0.38510741267223003,0.998690014198966,0.9926126427255049
modernbert,0.026996032895104993,0.05506502080610609,0.13308354870246508,0.6612021785865947,0.12004855583587737,0.19557638730774962,0.04286332422758199,0.004844401457219094,0.004683764936493473,0.001191031617964411,0.28838927578974305,0.36464298707683873,0.5777122518089568,0.4166923900186279,0.7979639592909923,0.48067323385744176,0.29352875310628446,0.15525229574224975,0.4782474019977676,0.426018430785424,0.16065152222683765,0.10916918056665104,0.0005094179351079475,0.19500579205414725,0.24168817528190978,0.15363544540561724,0.006531895391912679,0.014042216096572635,0.19722905279121883,0.1147783621250329,0.4829346332128417,0.8162094168285362,0.38546480084897694,0.14251594507374954,0.08314165546805552,0.21735797128203382,1.0,0.6513371039236108,0.3597214666845585,0.32564318132112313,0.10593313699936857,0.4848864285380595,0.15626059033329098,0.15919146621646774,0.3041513186856354,0.42512061133286205,0.4941776864290093,0.2800493862849116,0.10397816900350143,0.2202435235652489,0.20002198637440682,0.30096345456570184,0.35012315023851204,0.1781225262692694,0.8843331332294787,0.8122701107505685
modernbert_cal,0.016396836669353543,0.031126143884204205,0.0411324984359932,0.5432657555408537,0.06288052277929768,0.11300031800124677,0.025922728179118115,0.001605496183890387,0.0013058953914970584,0.0007684615699246056,0.15059586796112456,0.11114890005155498,0.34846665500314344,0.1942376040426681,0.6744214234482445,0.18237690201709877,0.10982848127232603,0.021692027666431635,0.20757390036070433,0.23058249825020016,0.12100827826713612,0.05263375329777542,0.06929074788324807,0.16124781523266762,0.07016055095721996,0.02138503167764283,0.012430838449769332,0.03167438145087942,0.044260551282196414,0.02490367535620075,0.30643008272266803,0.6209885087952027,0.21645899188212603,0.08082245569128665,0.1174079310102939,0.12569370913618538,0.34866289607638923,1.0,0.21005095269431018,0.21460704462945446,0.039210096243675885,0.34808572299005847,0.06251082912115624,0.07648882535606294,0.10222539585776291,0.16615914314784863,0.3945751232821567,0.12445923755729094,0.09527324674071846,0.14506321758034868,0.15311772807859958,0.14929668562247134,0.21170716476924778,0.013196582768329357,0.8669517967321129,0.8055076317537327
phi4_14b_paper,0.017931246581338822,0.0358012609575562,0.04303483149212617,0.7997666680999813,0.20825978329469574,0.2423310934143541,0.02592876443036285,0.0008888897472439927,0.0032522451778137507,0.0013863955942172712,0.4263267772294037,0.4647004000372713,0.8828749789652184,0.496206537588459,0.9053024917792086,0.65274486443799,0.3923932417626542,0.18097273765261102,0.6335628328075467,0.87121651221124,0.17408200465763524,0.11870112135745248,0.10058311293791222,0.2075188079734075,0.2899652404787163,0.12375864394562086,0.0022300966407908795,0.01185585085476848,0.16222193022196518,0.13211939494986602,0.6052736011880298,0.9591166040399266,0.5490958995835888,0.033132545089867516,0.09179711930045342,0.09779114343175466,0.6402785333154415,0.7899490473056898,1.0,0.3561481943618139,0.16633044300366961,0.6439861274018039,0.060394210233846946,0.17246292410968533,0.2688061388242553,0.517029936291123,0.5707426813811983,0.29377761562269666,0.24697842822314986,0.21606144083614565,0.21024716997023196,0.34332244507202003,0.3621611666923732,0.1949736060525995,0.9953766029665755,0.9629166133557847
phi4_14b_paper_cal,0.0036027325447184344,0.006247473341614462,0.1458025468409191,0.8769510291618862,0.4218474752523911,0.2741684927735024,0.020682446234484786,0.0008410517522589034,0.0015569330024619576,0.0005848541543277408,0.5313371864250955,0.5752003117014555,0.8663074702883999,0.6070919330705135,0.9462746777313923,0.7140224912061173,0.4930295527482502,0.26838350218498586,0.6479224210239611,0.708019479351084,0.09018385069175106,0.28197564530760877,0.20951566902278695,0.25007637347280665,0.34445416043808996,0.15525483802400208,0.005846721761765816,0.022138106049766515,0.2051923787160843,0.19488880950377963,0.6281808398578668,0.8785083367305045,0.6011516277224056,0.22977751607896701,0.12122344519458506,0.1433227870354381,0.6743568186788769,0.7853929553705455,0.6438518056381861,1.0,0.3234879942361212,0.7445217330326294,0.03004641639193162,0.12985807240652658,0.41990838313333645,0.6037523648396588,0.6578846865214847,0.3369543798013618,0.3215299184280085,0.1577993849802115,0.2778330190388405,0.43300356346275737,0.4618673192988276,0.2659983810167086,0.9943504634567193,0.966771656856746
pubmedbert,0.09148478799403037,0.17315161440840554,0.49215985893508063,0.8736972030370477,0.8272664456812634,0.5716572821414391,0.07712530353662128,0.00996964745945872,0.010811095423443384,0.006857728134807672,0.9766860596564482,0.8926578274137071,0.9101765177617789,0.7402509610034964,0.9338891607967066,0.8868098060586247,0.9834380572349816,0.49180450470314097,0.9796211301524909,0.8905039313131647,0.5134930203040196,0.6128369776770219,0.32824763999875206,0.6202624434953008,0.5035478445620978,0.338672216202369,0.041833803489664145,0.07335338328273433,0.49660272214090306,0.4971823345015929,0.963613197942233,0.9760922308690878,0.9754542064719789,0.5952765697108757,0.45770044132866805,0.5949757791017816,0.8940668630006314,0.9607899037563241,0.8336695569963304,0.6765120057638788,1.0,0.8351867138303513,0.48535140341230987,0.5008459651749794,0.670963402668066,0.7865393177795836,0.7216085023402155,0.48467118922343777,0.548849286603886,0.617805953766462,0.5466790239000743,0.6645613203681766,0.6591602548326814,0.5054880104453697,0.9686536013648065,0.9447558656609337
pubmedbert_cal,0.006187439159751618,0.018600560761258378,0.12862920561851454,0.6744225062931891,0.1703657333300178,0.1802708430989275,0.014968013043842099,0.0005129171014076617,0.001088141293877798,0.00019442447676087937,0.32252945674070355,0.35593002543434693,0.6101236528812775,0.4058958283943419,0.9808894520836072,0.4882486029843749,0.3266145451070305,0.1004070365138775,0.49102179484206765,0.43610399657991994,0.05500120980229739,0.032758876010415716,0.04877411548843846,0.11834540373468938,0.21901601269950643,0.11243374023084396,0.009046352208432862,0.01884250527558906,0.12458928459223162,0.04856048517566014,0.49196609915253653,0.8352923277034199,0.4239505125204548,0.13734742901928854,0.055090853385910465,0.16833108503555483,0.5151135714619405,0.6519142770099415,0.35601387259819606,0.25547826696737064,0.16481328616964874,1.0,0.08060257726682085,0.08503122627493509,0.28962599329124306,0.42893896169965484,0.4993923396447095,0.2469854899783086,0.047448809360977395,0.14188200588500643,0.21774199990766951,0.18414139945463592,0.2949010869991987,0.17493089708716258,0.9412060279506668,0.8252512957072321
qwen4b_paper,0.011675217495139334,0.02938169841710525,0.5196597693422209,0.9662727364123531,0.7215419537930304,0.6646675219589468,0.031190798631501093,0.00046666424193131384,0.001688759362459047,0.0008909530746293859,0.7669540286458802,0.8718168733484674,0.9893529729419892,0.9144151602965468,0.9872282767669684,0.955780416679611,0.7041461552166681,0.5121153824767459,0.8547040890842718,0.9511002241104324,0.5667279804617172,0.6851683504155889,0.3859070034943055,0.7910071745518128,0.5165304281940136,0.2811313349448623,0.01654983524473097,0.051827845037190734,0.5259894545529453,0.5256953690883819,0.819562908020811,0.9620279586892683,0.8033745635770044,0.7191506216370389,0.44906417052094416,0.844187889651656,0.843739409666709,0.9374891708788438,0.939605789766153,0.9699535836080684,0.5146485965876901,0.9193974227331791,1.0,0.5346179067348116,0.8308417684616481,0.8726393669924025,0.8435227443324051,0.4940185545904725,0.5698740097098771,0.8554276649126313,0.5973511913221463,0.849136470819398,0.8912228166565157,0.5294303715939089,0.9998317676854512,0.993863477122122
qwen4b_paper_cal,0.004020381222312852,0.012217546108143296,0.48688740246641093,0.9830492840722859,0.6710360955626227,0.722563277521175,0.04508479065326221,0.002564070900564097,0.0005542145446033597,3.7525400772397965e-05,0.7171500014467072,0.7828120304958561,0.9615851423977392,0.8550381328781839,0.9833776821008211,0.8950610634247039,0.6651167405239553,0.4898750014301526,0.7988389146365329,0.8622750340360633,0.5495660732272873,0.6311670582156108,0.37292335312038083,0.7434035750341963,0.503023877983227,0.28583402527363466,0.028775881474430776,0.06944178144575253,0.49242179584002443,0.4914415893645474,0.7576368194396972,0.9186488798701121,0.7767964839928129,0.6277815269398332,0.43219501277934336,0.6587977359929691,0.8408085337835323,0.9235111746439371,0.8275370758903147,0.8701419275934734,0.49915403482502063,0.9149687737250649,0.4653820932651884,1.0,0.701194554898966,0.801263129808705,0.8153872712977575,0.4818290702051585,0.5658090764227667,0.810591946909772,0.5724165597450434,0.803177286161657,0.7374343009805429,0.50733870967773,0.9948548368032161,0.9832366026727735
qwen4b_r128,0.025756783528751326,0.04828823819845507,0.133799077998475,0.9100191247538769,0.4814794128123122,0.39851021862771785,0.035390300336028524,0.002123317638738187,0.003271914233019868,0.002664710106233037,0.5927258398655395,0.6925589112832169,0.9076426351804674,0.7775294720371927,0.9000818642772589,0.8660449596543,0.5459117828855387,0.2984886601787944,0.7801126733081223,0.810621074396545,0.33784575263162764,0.3784671760410503,0.2691962224083654,0.45759061398364487,0.36357725659570495,0.11126364146295464,0.01367122630869344,0.04409046333929123,0.22901845834429757,0.27909211387830557,0.7327382308021859,0.8906464478590193,0.6568323439619059,0.34238741998648303,0.2919798198137341,0.36429059493927896,0.6958486813143646,0.8977746041422371,0.7311938611757447,0.5800916168666636,0.329036597331934,0.7103740067087569,0.16915823153835186,0.298805445101034,1.0,0.8833213769805794,0.6867403990107139,0.34411789828785533,0.3965934771951314,0.4510123826910044,0.37289713254145174,0.5177138061251629,0.554623216025757,0.26016396430478306,0.99270522599875,0.9950182711232386
qwen4b_r128_cal,0.025367190093032677,0.04473921055554364,0.08769429692152719,0.818161398075538,0.3217479856386599,0.2658865213246584,0.03488383785875304,0.0030524118799970523,0.0027480826395749336,0.002577683327033453,0.4396324826727429,0.45286994633002287,0.7217222828764789,0.46138597131234804,0.8063887657576048,0.6488589708480603,0.393667042948012,0.1742518328339333,0.6118439156138437,0.5608484797283482,0.2506544483256249,0.24829524175450646,0.20650913108237545,0.32931145536072726,0.23753799867066705,0.03994972459806789,0.017619562452933724,0.047457963568742545,0.11911296124802173,0.16737795591637217,0.5848269075736108,0.7798757336233323,0.5238391612378541,0.21777455366733456,0.23058331041737667,0.24174027737922232,0.574879388667138,0.8338408568521514,0.48297006370887696,0.3962476351603412,0.21346068222041636,0.5710610383003452,0.12736063300759748,0.19873687019129505,0.11667862301942056,1.0,0.5664060975497865,0.2272724573573628,0.2958937100348872,0.3089694462712389,0.2668672612283116,0.35530965537600867,0.36322502044856775,0.09072984781641003,0.958097380085804,0.9734415147848943
